job_id,cell,speaker,pool,reference_wav,transcript,transcript_source,script_class,language,tool,output_path,seed
298,eval_hi,596505,eval,refs/596505.wav,aisaa islie kyonki jab upyogkartaa yahaan submit batan klik kartaa hai yah register kee vailyoo rakhegaa,ऐसा इसलिए क्योंकि जब उपयोगकर्ता यहाँ submit बटन क्लिक करता है यह register की वैल्यू रखेगा,mostly_devanagari,hi,tortoise,outputs/tortoise_596505_00298.wav,7298
299,eval_hi,945728,eval,refs/945728.wav,aur yah kahegaa if the user has clicked this button tab ham apne kod ke saath jaaree rahenge,और यह कहेगा if the user has clicked this button तब हम अपने कोड के साथ जारी रहेंगे,mixed,hi,tortoise,outputs/tortoise_945728_00299.wav,7299
300,eval_hi,976811,eval,refs/976811.wav,atah ek baar jab hamen fullname username password repeat password mil jaaegaa to ham keval yahaan die hue naamon kee nakal karenge theek hai,अतः एक बार जब हमें fullname username password repeat password मिल जाएगा तो हम केवल यहाँ दिए हुए नामों की नकल करेंगे ठीक है,mixed,hi,tortoise,outputs/tortoise_976811_00300.wav,7300
301,eval_hi,111627,eval,refs/111627.wav,atah hamen fullname mil gayaa hai aur ab hamaare paas username hai,अतः हमें fullname मिल गया है और अब हमारे पास username है,mixed,hi,tortoise,outputs/tortoise_111627_00301.wav,7301
302,eval_hi,121073,eval,refs/121073.wav,main kyaa karoongaa ki jab bhee main kod likhoongaa main inhen neeche kopee aur pest karoongaa,मैं क्या करूँगा कि जब भी मैं कोड लिखूँगा मैं इन्हें नीचे कॉपी और पेस्ट करूँगा,mostly_devanagari,hi,tortoise,outputs/tortoise_121073_00302.wav,7302
303,eval_hi,136325,eval,refs/136325.wav,yadi aap php men naye hain to main salaah doongaa ki keval abhyaas ke lie aap inhen baarbaar taaip karen atah aap inhen naheen bhoolenge,यदि आप php में नये हैं तो मैं सलाह दूँगा कि केवल अभ्यास के लिए आप इन्हें बारबार टाइप करें अतः आप इन्हें नहीं भूलेंगे,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00303.wav,7303
304,eval_hi,146859,eval,refs/146859.wav,atah hamen saaree vailyoos yahaan mil gayee hain,अतः हमें सारी वैल्यूस यहाँ मिल गयी हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00304.wav,7304
305,eval_hi,165325,eval,refs/165325.wav,atah yadi submit hai main inhen eko karoongaa keval aapko darshaane ke lie ki yah sab theek se jamaa ho chuke hain,अतः यदि submit है मैं इन्हें एको करूँगा केवल आपको दर्शाने के लिए कि यह सब ठीक से जमा हो चुके हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00305.wav,7305
306,eval_hi,175522,eval,refs/175522.wav,yahaan main likhoongaa eko username aur forward slash aur password phir repeat password aur phir upyogkartaa ke fullname ke aage laain tarminetar,यहाँ मैं लिखूँगा एको username और forward slash और password फिर repeat password और फिर उपयोगकर्ता के fullname के आगे लाइन टर्मिनेटर,mixed,hi,tortoise,outputs/tortoise_175522_00306.wav,7306
307,eval_hi,232748,eval,refs/232748.wav,atah hamen yahaan sabhee detaa mil gaye hain jinhen hamne hamaare phorm se nikaalaa thaa,अतः हमें यहाँ सभी डेटा मिल गये हैं जिन्हें हमने हमारे फॉर्म से निकाला था,mostly_devanagari,hi,tortoise,outputs/tortoise_232748_00307.wav,7307
308,eval_hi,238121,eval,refs/238121.wav,atah main ise abhee form data kee tarah kament kar doongaa,अतः मैं इसे अभी form data की तरह कमेन्ट कर दूँगा,mostly_devanagari,hi,tortoise,outputs/tortoise_238121_00308.wav,7308
309,eval_hi,386410,eval,refs/386410.wav,ab tak aapko pataa honaa chaahie ki yah kaise karen,अब तक आपको पता होना चाहिए कि यह कैसे करें,mostly_devanagari,hi,tortoise,outputs/tortoise_386410_00309.wav,7309
310,eval_hi,541916,eval,refs/541916.wav,yadi phorm jamaa ho gayaa ho main ise eko karne jaa rahaa hoon yah sunishchit karne ke lie ki yah yahaan par hai,यदि फॉर्म जमा हो गया हो मैं इसे एको करने जा रहा हूँ यह सुनिश्चित करने के लिए कि यह यहाँ पर है,mostly_devanagari,hi,tortoise,outputs/tortoise_541916_00310.wav,7310
311,eval_hi,577537,eval,refs/577537.wav,yahaan yadi main register par klik kartaa hoon kuchh naheen hotaa main klik kar rahaa hoon aur kuchh bhee naheen ho rahaa hai,यहाँ यदि मैं register पर क्लिक करता हूँ कुछ नहीं होता मैं क्लिक कर रहा हूँ और कुछ भी नहीं हो रहा है,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00311.wav,7311
312,eval_hi,581145,eval,refs/581145.wav,register par klik karen aur kuchh bhee naheen huaa,register पर क्लिक करें और कुछ भी नहीं हुआ,mixed,hi,tortoise,outputs/tortoise_581145_00312.wav,7312
313,eval_hi,596505,eval,refs/596505.wav,aisaa islie apne form action men hamen method nirdhaarit karne kee aavashyaktaa hai joki post hone jaa rahaa hai,ऐसा इसलिए अपने form action में हमें method निर्धारित करने की आवश्यकता है जोकि post होने जा रहा है,mixed,hi,tortoise,outputs/tortoise_596505_00313.wav,7313
314,eval_hi,945728,eval,refs/945728.wav,hamen post  kaa method chaahie anyathaa dipholt roop men yah get ho jaaegaa haan aap yah sab yahaan oopar dekh sakte hain,हमें post  का method चाहिए अन्यथा डिफॉल्ट रूप में यह get हो जाएगा हाँ आप यह सब यहाँ ऊपर देख सकते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_945728_00314.wav,7314
315,eval_hi,976811,eval,refs/976811.wav,ab main kyaa karoongaa ki is pej ko riphresh karoongaa aur meraa detaa phir se taaip karoongaa,अब मैं क्या करूँगा कि इस पेज को रिफ्रेश करूँगा और मेरा डेटा फिर से टाइप करूँगा,mostly_devanagari,hi,tortoise,outputs/tortoise_976811_00315.wav,7315
316,eval_hi,111627,eval,refs/111627.wav,to yah alex garrett hai aur yoojarnem alex yah abc aur abc hogaa register par klik karen aur meraa detaa yahaan dikh rahaa hai,तो यह alex garrett है और यूजरनेम alex यह abc और abc होगा register पर क्लिक करें और मेरा डेटा यहाँ दिख रहा है,mixed,hi,tortoise,outputs/tortoise_111627_00316.wav,7316
317,eval_hi,121073,eval,refs/121073.wav,ab main is paasvards ko enkript karnaa chaahtaa hoon,अब मैं इस पासवर्ड्स को एन्क्रिप्ट करना चाहता हूँ,mostly_devanagari,hi,tortoise,outputs/tortoise_121073_00317.wav,7317
318,eval_hi,136325,eval,refs/136325.wav,detaa ko resend na karen to ise yahaan se seedhaa vaapas aanaa chaahie aur register par phir se klik karen,डेटा को resend न करें तो इसे यहाँ से सीधा वापस आना चाहिए और register पर फिर से क्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00318.wav,7318
319,eval_hi,146859,eval,refs/146859.wav,yahaan chalte hain aur dekhte hain  ki if submit sahee hai is kandishan ko hataa den aur riphresh karen,यहाँ चलते हैं और देखते हैं  कि if submit सही है इस कंडिशन को हटा दें और रिफ्रेश करें,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00319.wav,7319
320,eval_hi,165325,eval,refs/165325.wav,ab main if submit aur phir meraa kod likhoongaa,अब मैं if submit और फिर मेरा कोड लिखूँगा,mixed,hi,tortoise,outputs/tortoise_165325_00320.wav,7320
321,eval_hi,175522,eval,refs/175522.wav,meraa fullname username aur password sahee hain,मेरा fullname username और password सही हैं,mixed,hi,tortoise,outputs/tortoise_175522_00321.wav,7321
322,eval_hi,232748,eval,refs/232748.wav,phir jab main eko kartaa hoon likhte hain password aur keval ek brek aur repeat password,फिर जब मैं एको करता हूँ लिखते हैं password और केवल एक ब्रेक और repeat password,mixed,hi,tortoise,outputs/tortoise_232748_00322.wav,7322
323,eval_hi,238121,eval,refs/238121.wav,main ise yahaan taaip kartaa hoon kintu ab vah kyaa hai ise pataa karne men vah asaksham honge kyonki vah enkripted hai,मैं इसे यहाँ टाइप करता हूँ किन्तु अब वह क्या है इसे पता करने में वह असक्षम होंगे क्योंकि वह एन्क्रिप्टेड है,mostly_devanagari,hi,tortoise,outputs/tortoise_238121_00323.wav,7323
324,eval_hi,386410,eval,refs/386410.wav,strip tags  yah html taigs ko hataa degaa,strip tags  यह html टैग्स को हटा देगा,mixed,hi,tortoise,outputs/tortoise_386410_00324.wav,7324
325,eval_hi,541916,eval,refs/541916.wav,main ise kopee kartaa hoon aur yahaan pest kartaa hoon,मैं इसे कॉपी करता हूँ और यहाँ पेस्ट करता हूँ,mostly_devanagari,hi,tortoise,outputs/tortoise_541916_00325.wav,7325
326,eval_hi,577537,eval,refs/577537.wav,theek hai yah ho gayaa hai aur vaapas chalte hain aur ise dekhte hain,ठीक है यह हो गया है और वापस चलते हैं और इसे देखते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00326.wav,7326
327,eval_hi,581145,eval,refs/581145.wav,mainne yahaan html men taaip kiyaa aur mere username ke lie main body likhtaa hoon aur mere paasvard ko bas vaisaa hee abc rakhtaa hoon,मैंने यहाँ html में टाइप किया और मेरे username के लिए मैं body लिखता हूँ और मेरे पासवर्ड को बस वैसा ही abc रखता हूँ,mixed,hi,tortoise,outputs/tortoise_581145_00327.wav,7327
328,eval_hi,596505,eval,refs/596505.wav,us par jaate hain aur username eko karte hain aur ek brek jorte hain,उस पर जाते हैं और username एको करते हैं और एक ब्रेक जोड़ते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_596505_00328.wav,7328
329,eval_hi,945728,eval,refs/945728.wav,fullname  sab eko karne par yah sab yahaan taaip ho jaaegaa,fullname  सब एको करने पर यह सब यहाँ टाइप हो जाएगा,mostly_devanagari,hi,tortoise,outputs/tortoise_945728_00329.wav,7329
330,eval_hi,976811,eval,refs/976811.wav,main iske baad test aur iske baad test taaip karoongaa,मैं इसके बाद test और इसके बाद test टाइप करूँगा,mostly_devanagari,hi,tortoise,outputs/tortoise_976811_00330.wav,7330
331,eval_hi,111627,eval,refs/111627.wav,ab yah strip tag phankshan is html aur is body se chhutkaaraa dilaaegaa,अब यह strip tag फंक्शन इस html और इस body से छुटकारा दिलाएगा,mixed,hi,tortoise,outputs/tortoise_111627_00331.wav,7331
332,eval_hi,121073,eval,refs/121073.wav,aapke paas keval test honaa chaahie aur hamen test milaa hai,आपके पास केवल test होना चाहिए और हमें test मिला है,mostly_devanagari,hi,tortoise,outputs/tortoise_121073_00332.wav,7332
333,eval_hi,136325,eval,refs/136325.wav,vaapas jaate hain aur jaanchate hain laain tarminetar istemaal naheen kiyaa riphresh aur detaa risend karen,वापस जाते हैं और जाँचते हैं लाइन टर्मिनेटर इस्तेमाल नहीं किया रिफ्रेश और डेटा रिसेंड करें,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00333.wav,7333
334,eval_hi,146859,eval,refs/146859.wav,atah aap jaante hain kuchh log ajeeb ho sakte hain aur kahenge meraa username ek image hone jaa rahaa hai register jo kaary naheen kartaa!,अतः आप जानते हैं कुछ लोग अजीब हो सकते हैं और कहेंगे मेरा username एक image होने जा रहा है register जो कार्य नहीं करता!,mixed,hi,tortoise,outputs/tortoise_146859_00334.wav,7334
335,eval_hi,165325,eval,refs/165325.wav,kintu yadi ham alex lete hain aur ham register par klik karte hain yah maan liyaa gayaa hai,किन्तु यदि हम alex लेते हैं और हम register पर क्लिक करते हैं यह मान लिया गया है,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00335.wav,7335
336,eval_hi,175522,eval,refs/175522.wav,atah abhee itnaa hee agle tyootoriyal men ham jaanchenge ki pratyek pheeld taaip hai kyonki vah sab panjeekran ke lie apekshit hain,अतः अभी इतना ही अगले ट्यूटोरियल में हम जाँचेंगे कि प्रत्येक फील्ड टाइप है क्योंकि वह सब पंजीकरण के लिए अपेक्षित हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_175522_00336.wav,7336
337,eval_hi,232748,eval,refs/232748.wav,theek hai main aapko agle bhaag men miltaa hoon aay aay tee bombe kee taraph se main ravi kumaar ab aapse vidaa letaa hoon alvidaa,ठीक है मैं आपको अगले भाग में मिलता हूँ आय आय टी बॉम्बे की तरफ से मैं रवि कुमार अब आपसे विदा लेता हूँ अलविदा,mostly_devanagari,hi,tortoise,outputs/tortoise_232748_00337.wav,7337
338,eval_hi,238121,eval,refs/238121.wav,libreoffice impress men slide banaane par spoken tutorial men aapkaa svaagat hai,libreoffice impress में slide बनाने पर spoken tutorial में आपका स्वागत है,mixed,hi,tortoise,outputs/tortoise_238121_00338.wav,7338
339,eval_hi,386410,eval,refs/386410.wav,is tutorial men ham in baare men seekhengeh slide shows slide shows slide transitions slide transitions automatic shows automatic shows,इस tutorial में हम in बारे में सीखेंगेः slide shows slide shows slide transitions slide transitions automatic shows automatic shows,mostly_latin,hi,tortoise,outputs/tortoise_386410_00339.wav,7339
340,eval_hi,541916,eval,refs/541916.wav,aap darshak ke saamne slide prastut karne ke lie slide shows kaa upyog kar sakte hain,आप दर्शक के सामने slide प्रस्तुत करने के लिए slide shows का उपयोग कर सकते हैं,mixed,hi,tortoise,outputs/tortoise_541916_00340.wav,7340
341,eval_hi,577537,eval,refs/577537.wav,slide shows desktops yaa projectors par dikhaae jaa sakte hain,slide shows desktops या projectors पर दिखाए जा सकते हैं,mixed,hi,tortoise,outputs/tortoise_577537_00341.wav,7341
342,eval_hi,581145,eval,refs/581145.wav,slide shows poorn computer screen letaa hai,slide shows पूर्ण computer screen लेता है,mixed,hi,tortoise,outputs/tortoise_581145_00342.wav,7342
343,eval_hi,596505,eval,refs/596505.wav,prastutiyaan slide show mode men sampaadit naheen kee jaa saktee hain,प्रस्तुतियाँ slide show mode में संपादित नहीं की जा सकती हैं,mixed,hi,tortoise,outputs/tortoise_596505_00343.wav,7343
344,eval_hi,945728,eval,refs/945728.wav,slide shows keval pradarshan ke lie hain,slide shows केवल प्रदर्शन के लिए हैं,mixed,hi,tortoise,outputs/tortoise_945728_00344.wav,7344
345,eval_hi,976811,eval,refs/976811.wav,is prastuti ko slide show ke roop men dekhen,इस प्रस्तुति को slide show के रूप में देखें,mixed,hi,tortoise,outputs/tortoise_976811_00345.wav,7345
346,eval_hi,111627,eval,refs/111627.wav,main menu se slide show par click karen aur phir slide show settings par click karen,main menu से slide show पर click करें और फिर slide show settings पर click करें,mixed,hi,tortoise,outputs/tortoise_111627_00346.wav,7346
347,eval_hi,121073,eval,refs/121073.wav,prastuti slide show ke roop men pradarshit hotee hai,प्रस्तुति slide show के रूप में प्रदर्शित होती है,mixed,hi,tortoise,outputs/tortoise_121073_00347.wav,7347
348,eval_hi,136325,eval,refs/136325.wav,aap apne keyboard par arrow buttons kaa upyog karke slides ke beech navigate kar sakte hain,आप अपने keyboard पर arrow buttons का उपयोग करके slides के बीच navigate कर सकते हैं,mixed,hi,tortoise,outputs/tortoise_136325_00348.wav,7348
349,eval_hi,146859,eval,refs/146859.wav,vaikalpik roop se context menu ke lie daayaanclick karen aur next chunen,वैकल्पिक रूप से context menu के लिए दायाँclick करें और next चुनें,mixed,hi,tortoise,outputs/tortoise_146859_00349.wav,7349
350,eval_hi,165325,eval,refs/165325.wav,slide show se baahar aane ke lie context menu ke lie daayaanclick karen yahaan end show chunen,slide show से बाहर आने के लिए context menu के लिए दायाँclick करें यहाँ end show चुनें,mixed,hi,tortoise,outputs/tortoise_165325_00350.wav,7350
351,eval_hi,175522,eval,refs/175522.wav,baahar aane ke lie doosraa tareekaa hai escape button dabaaen,बाहर आने के लिए दूसरा तरीका है escape button दबाएँ,mixed,hi,tortoise,outputs/tortoise_175522_00351.wav,7351
352,eval_hi,232748,eval,refs/232748.wav,aap mouse pointer as pen option kaa upyog karke apne darshakon se baatcheet kar sakte hain,आप mouse pointer as pen option का उपयोग करके अपने दर्शकों से बातचीत कर सकते हैं,mixed,hi,tortoise,outputs/tortoise_232748_00352.wav,7352
353,eval_hi,238121,eval,refs/238121.wav,is option ko saksham karen aur dekhen yah kaise kaary kartaa hai,इस option को सक्षम करें और देखें यह कैसे कार्य करता है,mostly_devanagari,hi,tortoise,outputs/tortoise_238121_00353.wav,7353
354,eval_hi,386410,eval,refs/386410.wav,main menu se slide show aur slide show settings par click karen,main menu से slide show और slide show settings पर click करें,mostly_latin,hi,tortoise,outputs/tortoise_386410_00354.wav,7354
355,eval_hi,541916,eval,refs/541916.wav,slide show dialog box pradarshit hotaa hai,slide show dialog box प्रदर्शित होता है,mixed,hi,tortoise,outputs/tortoise_541916_00355.wav,7355
356,eval_hi,577537,eval,refs/577537.wav,options ke neeche mouse pointer visible aur mouse pointer as pen boxes ko check karen,options के नीचे mouse pointer visible और mouse pointer as pen boxes को check करें,mostly_latin,hi,tortoise,outputs/tortoise_577537_00356.wav,7356
357,eval_hi,581145,eval,refs/581145.wav,dialog box ko band karne ke lie ok par click karen,dialog box को बंद करने के लिए ok पर click करें,mixed,hi,tortoise,outputs/tortoise_581145_00357.wav,7357
358,eval_hi,596505,eval,refs/596505.wav,phir se main menu se slide show par aur phir slide show settings par click karen,फिर से main menu से slide show पर और फिर slide show settings पर click करें,mixed,hi,tortoise,outputs/tortoise_596505_00358.wav,7358
359,eval_hi,945728,eval,refs/945728.wav,dhyaan den ki cursor ab pen men badal gayaa hai,ध्यान दें कि cursor अब pen में बदल गया है,mixed,hi,tortoise,outputs/tortoise_945728_00359.wav,7359
360,eval_hi,976811,eval,refs/976811.wav,yah option aapko prastuti par likhne aur kuchh banaane kee anumti detaa hai jab yah slide show mode men ho,यह option आपको प्रस्तुति पर लिखने और कुछ बनाने की अनुमति देता है जब यह slide show mode में हो,mixed,hi,tortoise,outputs/tortoise_976811_00360.wav,7360
361,eval_hi,111627,eval,refs/111627.wav,jab aap baayaan mouse button dabaate hain aap pen se rekhaachitr button sakte hain,जब आप बायाँ mouse button दबाते हैं आप pen से रेखाचित्र button सकते हैं,mixed,hi,tortoise,outputs/tortoise_111627_00361.wav,7361
362,eval_hi,121073,eval,refs/121073.wav,pahle pvoint ke saamne ek tick mark banaaen,पहले प्वॉइंट के सामने एक tick mark बनाएँ,mixed,hi,tortoise,outputs/tortoise_121073_00362.wav,7362
363,eval_hi,136325,eval,refs/136325.wav,tutorial ko roken aur is niyatkaary ko karen,tutorial को रोकें और इस नियतकार्य को करें,mixed,hi,tortoise,outputs/tortoise_136325_00363.wav,7363
364,eval_hi,146859,eval,refs/146859.wav,ek impress slide par ek chhotaa chitr banaane ke lie sketch pen kaa upyog karen,एक impress slide पर एक छोटा चित्र बनाने के लिए sketch pen का उपयोग करें,mixed,hi,tortoise,outputs/tortoise_146859_00364.wav,7364
365,eval_hi,165325,eval,refs/165325.wav,ab mouse button par baayaanclick karen aglee slide pradarshit hotee hai,अब mouse button पर बायाँclick करें अगली slide प्रदर्शित होती है,mixed,hi,tortoise,outputs/tortoise_165325_00365.wav,7365
366,eval_hi,175522,eval,refs/175522.wav,aap aglee slide ko aage barhaa sakte hain jab aap space bar dabaate hain,आप अगली slide को आगे बढ़ा सकते हैं जब आप space bar दबाते हैं,mixed,hi,tortoise,outputs/tortoise_175522_00366.wav,7366
367,eval_hi,232748,eval,refs/232748.wav,slide show se baahar aaen context menu ke lie daayaanclick karen aur end show par click karen,slide show से बाहर आएँ context menu के लिए दायाँclick करें और end show पर click करें,mixed,hi,tortoise,outputs/tortoise_232748_00367.wav,7367
368,eval_hi,238121,eval,refs/238121.wav,aage slide transitions ke baare men seekhte hain,आगे slide transitions के बारे में सीखते हैं,mixed,hi,tortoise,outputs/tortoise_238121_00368.wav,7368
369,eval_hi,386410,eval,refs/386410.wav,main main men slide sorter taib par click karen,main main में slide sorter टैब पर click करें,mixed,hi,tortoise,outputs/tortoise_386410_00369.wav,7369
370,eval_hi,541916,eval,refs/541916.wav,prastuti kee sabhee slides yahaan pradarshit hotee hain,प्रस्तुति की सभी slides यहाँ प्रदर्शित होती हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_541916_00370.wav,7370
371,eval_hi,577537,eval,refs/577537.wav,aap is drishy kee prastuti men aasaanee se slides kaa kram badal sakte hain,आप इस दृश्य की प्रस्तुति में आसानी से slides का क्रम बदल सकते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00371.wav,7371
372,eval_hi,581145,eval,refs/581145.wav,is prakriyaa ko undo karne ke lie ctrl + z kee dabaaen,इस प्रक्रिया को undo करने के लिए ctrl + z की दबाएँ,mixed,hi,tortoise,outputs/tortoise_581145_00372.wav,7372
373,eval_hi,596505,eval,refs/596505.wav,aap ek hee baar men pratyek slide men bhinn transitions jor sakte hain,आप एक ही बार में प्रत्येक slide में भिन्न transitions जोड़ सकते हैं,mixed,hi,tortoise,outputs/tortoise_596505_00373.wav,7373
374,eval_hi,945728,eval,refs/945728.wav,slide sorter view se pahlee slide chunen,slide sorter view से पहली slide चुनें,mixed,hi,tortoise,outputs/tortoise_945728_00374.wav,7374
375,eval_hi,976811,eval,refs/976811.wav,ab task pane men slide transitions par click karen,अब task pane में slide transitions पर click करें,mostly_latin,hi,tortoise,outputs/tortoise_976811_00375.wav,7375
376,eval_hi,111627,eval,refs/111627.wav,apply to selected slides ke neeche scroll karen aur wipe up chunen,apply to selected slides के नीचे scroll करें और wipe up चुनें,mixed,hi,tortoise,outputs/tortoise_111627_00376.wav,7376
377,eval_hi,121073,eval,refs/121073.wav,dhyaan den ki transition prabhaav mukhy main men pradarshit hote hain,ध्यान दें कि transition प्रभाव मुख्य main में प्रदर्शित होते हैं,mixed,hi,tortoise,outputs/tortoise_121073_00377.wav,7377
378,eval_hi,136325,eval,refs/136325.wav,aap speed dropdown menu se options kaa chunaav karke transition kee gati niyantrit kar sakte hain,आप speed dropdown menu से options का चुनाव करके transition की गति नियंत्रित कर सकते हैं,mixed,hi,tortoise,outputs/tortoise_136325_00378.wav,7378
379,eval_hi,146859,eval,refs/146859.wav,modify transitions ke neeche speed dropdown box par click karen medium par click karen,modify transitions के नीचे speed dropdown box पर click करें medium पर click करें,mostly_latin,hi,tortoise,outputs/tortoise_146859_00379.wav,7379
380,eval_hi,165325,eval,refs/165325.wav,modify transitions ke neeche speed dropdown box par click karen beam chunen,modify transitions के नीचे speed dropdown box पर click करें beam चुनें,mostly_latin,hi,tortoise,outputs/tortoise_165325_00380.wav,7380
381,eval_hi,175522,eval,refs/175522.wav,task pane men slide transitions par click karen,task pane में slide transitions पर click करें,mostly_latin,hi,tortoise,outputs/tortoise_175522_00381.wav,7381
382,eval_hi,232748,eval,refs/232748.wav,ab speed dropdown box par click karen medium chunen,अब speed dropdown box पर click करें medium चुनें,mixed,hi,tortoise,outputs/tortoise_232748_00382.wav,7382
383,eval_hi,238121,eval,refs/238121.wav,aage sound dropdown box par click karen applause chunen,आगे sound dropdown box पर click करें applause चुनें,mixed,hi,tortoise,outputs/tortoise_238121_00383.wav,7383
384,eval_hi,386410,eval,refs/386410.wav,ab hamaare dvaaraa kiye gaye transition prabhaav kaa privyoo dekhte hain,अब हमारे द्वारा किये गये transition प्रभाव का प्रिव्यू देखते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_386410_00384.wav,7384
385,eval_hi,541916,eval,refs/541916.wav,hamne abhee seekhaa ki enimet kaise karen aur slide transition men dhvani prabhaav kaise joren,हमने अभी सीखा कि एनिमेट कैसे करें और slide transition में ध्वनि प्रभाव कैसे जोड़ें,mixed,hi,tortoise,outputs/tortoise_541916_00385.wav,7385
386,eval_hi,577537,eval,refs/577537.wav,ab seekhte hain ki prastuti kaise banaaen jo svatah hee prastut ho,अब सीखते हैं कि प्रस्तुति कैसे बनाएँ जो स्वतः ही प्रस्तुत हो,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00386.wav,7386
387,eval_hi,581145,eval,refs/581145.wav,tasks pane se slide transitions par click karen,tasks pane से slide transitions पर click करें,mostly_latin,hi,tortoise,outputs/tortoise_581145_00387.wav,7387
388,eval_hi,596505,eval,refs/596505.wav,transition type men checkerboard down chunen,transition type में checkerboard down चुनें,mostly_latin,hi,tortoise,outputs/tortoise_596505_00388.wav,7388
389,eval_hi,945728,eval,refs/945728.wav,radio button automatically after par click karen,radio button automatically after पर click करें,mostly_latin,hi,tortoise,outputs/tortoise_945728_00389.wav,7389
390,eval_hi,976811,eval,refs/976811.wav,dhyaan den ki apply to all slides button par klik karke sabhee slides ke lie samaan transition laagoo hotaa hai,ध्यान दें कि apply to all slides button पर क्लिक करके सभी slides के लिए समान transition लागू होता है,mixed,hi,tortoise,outputs/tortoise_976811_00390.wav,7390
391,eval_hi,111627,eval,refs/111627.wav,is tarah hamen ekek karke pratyek slide ke lie traajishan jorne kee aavashyaktaa naheen hai,इस तरह हमें एकएक करके प्रत्येक slide के लिए ट्राजिशन जोड़ने की आवश्यकता नहीं है,mostly_devanagari,hi,tortoise,outputs/tortoise_111627_00391.wav,7391
392,eval_hi,121073,eval,refs/121073.wav,main menu men slide show par click karen aur phir slide show chunen,main menu में slide show पर click करें और फिर slide show चुनें,mixed,hi,tortoise,outputs/tortoise_121073_00392.wav,7392
393,eval_hi,136325,eval,refs/136325.wav,dhyaan den ki slides svatah se prastut hotee hain,ध्यान दें कि slides स्वतः से प्रस्तुत होती हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00393.wav,7393
394,eval_hi,146859,eval,refs/146859.wav,prastuti se baahar aane ke lie escape kee dabaaen,प्रस्तुति से बाहर आने के लिए escape की दबाएँ,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00394.wav,7394
395,eval_hi,165325,eval,refs/165325.wav,ab vah prastuti banaanaa seekhte hain jo svatah hee prastut ho lekin pratyek slide ke lie bhinn samay pradarshan ke saath,अब वह प्रस्तुति बनाना सीखते हैं जो स्वतः ही प्रस्तुत हो लेकिन प्रत्येक slide के लिए भिन्न समय प्रदर्शन के साथ,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00395.wav,7395
396,eval_hi,175522,eval,refs/175522.wav,yah upyogee hotaa hai jab prastuti men kuchh vishayvastu adhik lambee yaa jatil ho,यह उपयोगी होता है जब प्रस्तुति में कुछ विषयवस्तु अधिक लम्बी या जटिल हो,mostly_devanagari,hi,tortoise,outputs/tortoise_175522_00396.wav,7396
397,eval_hi,232748,eval,refs/232748.wav,main main men pahle slide sorter taib par click karen,main main में पहले slide sorter टैब पर click करें,mixed,hi,tortoise,outputs/tortoise_232748_00397.wav,7397
398,eval_hi,238121,eval,refs/238121.wav,slide transitions ke neeche advance slide option par jaaen,slide transitions के नीचे advance slide option पर जाएँ,mostly_latin,hi,tortoise,outputs/tortoise_238121_00398.wav,7398
399,eval_hi,386410,eval,refs/386410.wav,slide transitions ke neeche advance slideopshan par jaaen,slide transitions के नीचे advance slideऑप्शन पर जाएँ,mixed,hi,tortoise,outputs/tortoise_386410_00399.wav,7399
400,eval_hi,541916,eval,refs/541916.wav,main menu men slide show aur phir slide show par click karen,main menu में slide show और फिर slide show पर click करें,mixed,hi,tortoise,outputs/tortoise_541916_00400.wav,7400
401,eval_hi,577537,eval,refs/577537.wav,dhyaan den ki pratyek slide bhinn samay par pradarshit hotee hai,ध्यान दें कि प्रत्येक slide भिन्न समय पर प्रदर्शित होती है,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00401.wav,7401
402,eval_hi,581145,eval,refs/581145.wav,nimn link par uplabdh video dekhen yah spoken tutorial project ko saaraanshit kartaa hai,निम्न link पर उपलब्ध video देखें यह spoken tutorial project को सारांशित करता है,mixed,hi,tortoise,outputs/tortoise_581145_00402.wav,7402
403,eval_hi,596505,eval,refs/596505.wav,adhik jaankaaree ke lie kripyaa contact @spokentutorial org par likhen,अधिक जानकारी के लिए कृपया contact @spokentutorial org पर लिखें,mixed,hi,tortoise,outputs/tortoise_596505_00403.wav,7403
