filepath,label,language,speaker,source,tool,condition,split,score
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8405490.flac,spoof,en,LA_0003,asvspoof2019_la,A16,clean,eval,0.9943332672119141
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4248574.flac,spoof,en,LA_0044,asvspoof2019_la,A19,clean,eval,0.9944154024124146
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1140739.flac,spoof,en,LA_0031,asvspoof2019_la,A13,clean,eval,0.9856012463569641
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6287500.flac,spoof,en,LA_0008,asvspoof2019_la,A18,clean,eval,0.9939296245574951
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6524321.flac,spoof,en,LA_0023,asvspoof2019_la,A12,clean,eval,0.9866401553153992
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2857140.flac,spoof,en,LA_0031,asvspoof2019_la,A14,clean,eval,0.9914690852165222
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5301686.flac,bonafide,en,LA_0017,asvspoof2019_la,none,clean,eval,0.9896340370178223
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4247690.flac,spoof,en,LA_0031,asvspoof2019_la,A18,clean,eval,0.9926170706748962
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5531560.flac,spoof,en,LA_0018,asvspoof2019_la,A08,clean,eval,0.9909818768501282
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8496739.flac,spoof,en,LA_0002,asvspoof2019_la,A15,clean,eval,0.9929720759391785
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5681998.flac,spoof,en,LA_0017,asvspoof2019_la,A07,clean,eval,0.9943764209747314
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1581143.flac,spoof,en,LA_0024,asvspoof2019_la,A18,clean,eval,0.9942317605018616
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3224173.flac,spoof,en,LA_0021,asvspoof2019_la,A07,clean,eval,0.9937705397605896
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8587770.flac,spoof,en,LA_0031,asvspoof2019_la,A13,clean,eval,0.9892632365226746
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7437876.flac,bonafide,en,LA_0059,asvspoof2019_la,none,clean,eval,0.9864010214805603
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5835850.flac,spoof,en,LA_0008,asvspoof2019_la,A08,clean,eval,0.9944861531257629
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2394872.flac,spoof,en,LA_0018,asvspoof2019_la,A12,clean,eval,0.9864323735237122
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4073612.flac,spoof,en,LA_0043,asvspoof2019_la,A08,clean,eval,0.9941867589950562
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9248315.flac,spoof,en,LA_0016,asvspoof2019_la,A19,clean,eval,0.994594156742096
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4618418.flac,spoof,en,LA_0006,asvspoof2019_la,A15,clean,eval,0.9869840145111084
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2851134.flac,spoof,en,LA_0016,asvspoof2019_la,A19,clean,eval,0.9889633655548096
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9319164.flac,spoof,en,LA_0014,asvspoof2019_la,A09,clean,eval,0.9797043800354004
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5441243.flac,bonafide,en,LA_0023,asvspoof2019_la,none,clean,eval,0.9938737154006958
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1574568.flac,spoof,en,LA_0024,asvspoof2019_la,A11,clean,eval,0.9938740134239197
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6366732.flac,spoof,en,LA_0004,asvspoof2019_la,A19,clean,eval,0.9949465394020081
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1400052.flac,bonafide,en,LA_0043,asvspoof2019_la,none,clean,eval,0.9943673014640808
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9009285.flac,spoof,en,LA_0044,asvspoof2019_la,A19,clean,eval,0.9892359375953674
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9897258.flac,bonafide,en,LA_0006,asvspoof2019_la,none,clean,eval,0.9822820425033569
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2394889.flac,bonafide,en,LA_0041,asvspoof2019_la,none,clean,eval,0.98990797996521
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6365150.flac,bonafide,en,LA_0046,asvspoof2019_la,none,clean,eval,0.9840588569641113
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4319774.flac,spoof,en,LA_0003,asvspoof2019_la,A19,clean,eval,0.9939771890640259
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2731299.flac,spoof,en,LA_0037,asvspoof2019_la,A16,clean,eval,0.9942412376403809
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4427730.flac,spoof,en,LA_0007,asvspoof2019_la,A16,clean,eval,0.9857741594314575
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2459534.flac,spoof,en,LA_0017,asvspoof2019_la,A15,clean,eval,0.9942275285720825
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5090800.flac,spoof,en,LA_0010,asvspoof2019_la,A07,clean,eval,0.9919688105583191
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7929791.flac,spoof,en,LA_0009,asvspoof2019_la,A15,clean,eval,0.9849483370780945
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6938353.flac,spoof,en,LA_0026,asvspoof2019_la,A18,clean,eval,0.9952776432037354
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2468280.flac,spoof,en,LA_0008,asvspoof2019_la,A17,clean,eval,0.9928451180458069
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1290518.flac,spoof,en,LA_0003,asvspoof2019_la,A19,clean,eval,0.9941121935844421
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9427985.flac,spoof,en,LA_0011,asvspoof2019_la,A17,clean,eval,0.9888848066329956
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7924279.flac,spoof,en,LA_0017,asvspoof2019_la,A11,clean,eval,0.9910773038864136
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9923053.flac,spoof,en,LA_0031,asvspoof2019_la,A11,clean,eval,0.9925935864448547
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1506734.flac,spoof,en,LA_0004,asvspoof2019_la,A16,clean,eval,0.9947380423545837
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9407316.flac,bonafide,en,LA_0040,asvspoof2019_la,none,clean,eval,0.9933653473854065
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6577984.flac,spoof,en,LA_0037,asvspoof2019_la,A09,clean,eval,0.9918946623802185
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5795624.flac,spoof,en,LA_0004,asvspoof2019_la,A16,clean,eval,0.9927077889442444
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3102167.flac,spoof,en,LA_0039,asvspoof2019_la,A15,clean,eval,0.9944445490837097
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4723892.flac,bonafide,en,LA_0053,asvspoof2019_la,none,clean,eval,0.9942067861557007
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9233479.flac,spoof,en,LA_0045,asvspoof2019_la,A19,clean,eval,0.9887741804122925
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6848919.flac,spoof,en,LA_0041,asvspoof2019_la,A11,clean,eval,0.9903880953788757
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5573719.flac,spoof,en,LA_0031,asvspoof2019_la,A11,clean,eval,0.9934905767440796
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7676706.flac,spoof,en,LA_0042,asvspoof2019_la,A15,clean,eval,0.9834204316139221
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4975974.flac,spoof,en,LA_0041,asvspoof2019_la,A19,clean,eval,0.9915061593055725
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5603737.flac,spoof,en,LA_0042,asvspoof2019_la,A09,clean,eval,0.993532657623291
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8241532.flac,spoof,en,LA_0014,asvspoof2019_la,A10,clean,eval,0.9937947988510132
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8049011.flac,spoof,en,LA_0039,asvspoof2019_la,A08,clean,eval,0.982568085193634
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8002410.flac,spoof,en,LA_0028,asvspoof2019_la,A17,clean,eval,0.9917441010475159
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4112469.flac,spoof,en,LA_0041,asvspoof2019_la,A13,clean,eval,0.9940411448478699
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1561718.flac,spoof,en,LA_0014,asvspoof2019_la,A19,clean,eval,0.9788976907730103
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6488985.flac,bonafide,en,LA_0014,asvspoof2019_la,none,clean,eval,0.9938721656799316
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5076791.flac,spoof,en,LA_0011,asvspoof2019_la,A11,clean,eval,0.9833558797836304
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4333568.flac,spoof,en,LA_0011,asvspoof2019_la,A18,clean,eval,0.9912728667259216
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6069332.flac,spoof,en,LA_0012,asvspoof2019_la,A12,clean,eval,0.9930998086929321
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2097549.flac,spoof,en,LA_0020,asvspoof2019_la,A07,clean,eval,0.9838554263114929
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2898595.flac,spoof,en,LA_0004,asvspoof2019_la,A09,clean,eval,0.9931200742721558
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1037984.flac,spoof,en,LA_0024,asvspoof2019_la,A14,clean,eval,0.9940722584724426
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4115623.flac,spoof,en,LA_0029,asvspoof2019_la,A12,clean,eval,0.9924107789993286
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3784238.flac,spoof,en,LA_0039,asvspoof2019_la,A09,clean,eval,0.9914484024047852
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9454144.flac,spoof,en,LA_0018,asvspoof2019_la,A12,clean,eval,0.9940717816352844
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9589292.flac,spoof,en,LA_0029,asvspoof2019_la,A19,clean,eval,0.9918535351753235
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3053876.flac,spoof,en,LA_0034,asvspoof2019_la,A08,clean,eval,0.97232586145401
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2505985.flac,spoof,en,LA_0028,asvspoof2019_la,A12,clean,eval,0.9950291514396667
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9652238.flac,spoof,en,LA_0026,asvspoof2019_la,A18,clean,eval,0.9942373037338257
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3924325.flac,spoof,en,LA_0019,asvspoof2019_la,A07,clean,eval,0.9865255355834961
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4039963.flac,spoof,en,LA_0009,asvspoof2019_la,A10,clean,eval,0.987467348575592
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2868635.flac,spoof,en,LA_0038,asvspoof2019_la,A08,clean,eval,0.9944484233856201
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8885186.flac,bonafide,en,LA_0014,asvspoof2019_la,none,clean,eval,0.9942561984062195
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2345795.flac,spoof,en,LA_0022,asvspoof2019_la,A08,clean,eval,0.9904974102973938
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3947973.flac,spoof,en,LA_0020,asvspoof2019_la,A08,clean,eval,0.976652979850769
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2725097.flac,spoof,en,LA_0042,asvspoof2019_la,A14,clean,eval,0.9945148229598999
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1604861.flac,bonafide,en,LA_0061,asvspoof2019_la,none,clean,eval,0.9909290671348572
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5565863.flac,spoof,en,LA_0004,asvspoof2019_la,A11,clean,eval,0.9853154420852661
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1656840.flac,spoof,en,LA_0025,asvspoof2019_la,A08,clean,eval,0.9935508966445923
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9450809.flac,bonafide,en,LA_0006,asvspoof2019_la,none,clean,eval,0.9875820875167847
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9946336.flac,bonafide,en,LA_0019,asvspoof2019_la,none,clean,eval,0.9940570592880249
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1416476.flac,spoof,en,LA_0043,asvspoof2019_la,A18,clean,eval,0.9939886331558228
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7312074.flac,bonafide,en,LA_0014,asvspoof2019_la,none,clean,eval,0.9915080070495605
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9845440.flac,spoof,en,LA_0033,asvspoof2019_la,A18,clean,eval,0.993594229221344
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2873635.flac,spoof,en,LA_0045,asvspoof2019_la,A08,clean,eval,0.9852861166000366
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3100626.flac,spoof,en,LA_0044,asvspoof2019_la,A18,clean,eval,0.993516206741333
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4012684.flac,spoof,en,LA_0041,asvspoof2019_la,A19,clean,eval,0.9936946034431458
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9372893.flac,spoof,en,LA_0026,asvspoof2019_la,A13,clean,eval,0.9941206574440002
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9640828.flac,spoof,en,LA_0012,asvspoof2019_la,A07,clean,eval,0.9939184188842773
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2185590.flac,spoof,en,LA_0001,asvspoof2019_la,A13,clean,eval,0.9788511991500854
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6040092.flac,spoof,en,LA_0024,asvspoof2019_la,A14,clean,eval,0.9945981502532959
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4469214.flac,spoof,en,LA_0003,asvspoof2019_la,A18,clean,eval,0.9941532015800476
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5820996.flac,spoof,en,LA_0040,asvspoof2019_la,A12,clean,eval,0.9943212270736694
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5470293.flac,spoof,en,LA_0024,asvspoof2019_la,A17,clean,eval,0.9942454695701599
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2432598.flac,spoof,en,LA_0041,asvspoof2019_la,A15,clean,eval,0.9848868250846863
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1059407.flac,spoof,en,LA_0035,asvspoof2019_la,A18,clean,eval,0.9926198124885559
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8043013.flac,spoof,en,LA_0017,asvspoof2019_la,A14,clean,eval,0.9934804439544678
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5651802.flac,bonafide,en,LA_0021,asvspoof2019_la,none,clean,eval,0.9942325949668884
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2037984.flac,spoof,en,LA_0036,asvspoof2019_la,A07,clean,eval,0.9835175275802612
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4909247.flac,spoof,en,LA_0016,asvspoof2019_la,A16,clean,eval,0.994853675365448
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6813363.flac,bonafide,en,LA_0008,asvspoof2019_la,none,clean,eval,0.9940990209579468
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6583989.flac,bonafide,en,LA_0067,asvspoof2019_la,none,clean,eval,0.9873396158218384
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3375118.flac,spoof,en,LA_0016,asvspoof2019_la,A19,clean,eval,0.987979531288147
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2463269.flac,spoof,en,LA_0004,asvspoof2019_la,A12,clean,eval,0.9892625212669373
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1999516.flac,spoof,en,LA_0019,asvspoof2019_la,A14,clean,eval,0.9949748516082764
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9459475.flac,spoof,en,LA_0024,asvspoof2019_la,A16,clean,eval,0.993395984172821
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7037895.flac,spoof,en,LA_0014,asvspoof2019_la,A12,clean,eval,0.9882738590240479
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2448962.flac,spoof,en,LA_0035,asvspoof2019_la,A18,clean,eval,0.9938807487487793
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2902195.flac,spoof,en,LA_0007,asvspoof2019_la,A07,clean,eval,0.9944021105766296
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9881114.flac,spoof,en,LA_0039,asvspoof2019_la,A13,clean,eval,0.9900297522544861
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6408126.flac,spoof,en,LA_0022,asvspoof2019_la,A08,clean,eval,0.9944015145301819
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3045651.flac,spoof,en,LA_0013,asvspoof2019_la,A19,clean,eval,0.9839427471160889
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1152227.flac,spoof,en,LA_0033,asvspoof2019_la,A11,clean,eval,0.994770348072052
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6457926.flac,spoof,en,LA_0033,asvspoof2019_la,A13,clean,eval,0.9807137846946716
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3310807.flac,spoof,en,LA_0032,asvspoof2019_la,A16,clean,eval,0.9928890466690063
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1519671.flac,spoof,en,LA_0023,asvspoof2019_la,A19,clean,eval,0.991715133190155
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8308662.flac,spoof,en,LA_0034,asvspoof2019_la,A09,clean,eval,0.9928116202354431
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8783705.flac,spoof,en,LA_0037,asvspoof2019_la,A12,clean,eval,0.992882490158081
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5931126.flac,spoof,en,LA_0041,asvspoof2019_la,A10,clean,eval,0.9943128824234009
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9192254.flac,spoof,en,LA_0025,asvspoof2019_la,A08,clean,eval,0.9945790767669678
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5014004.flac,bonafide,en,LA_0033,asvspoof2019_la,none,clean,eval,0.9928966164588928
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6794934.flac,spoof,en,LA_0037,asvspoof2019_la,A14,clean,eval,0.9941428303718567
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5130199.flac,spoof,en,LA_0002,asvspoof2019_la,A07,clean,eval,0.99395352602005
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1285686.flac,spoof,en,LA_0026,asvspoof2019_la,A08,clean,eval,0.9940847754478455
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8120613.flac,spoof,en,LA_0039,asvspoof2019_la,A18,clean,eval,0.9936336278915405
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7421687.flac,spoof,en,LA_0031,asvspoof2019_la,A18,clean,eval,0.9934972524642944
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9082979.flac,spoof,en,LA_0016,asvspoof2019_la,A07,clean,eval,0.9938141107559204
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5707237.flac,spoof,en,LA_0018,asvspoof2019_la,A15,clean,eval,0.9938576817512512
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9671357.flac,spoof,en,LA_0044,asvspoof2019_la,A07,clean,eval,0.9887868762016296
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8297881.flac,spoof,en,LA_0026,asvspoof2019_la,A16,clean,eval,0.9817438125610352
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8097112.flac,bonafide,en,LA_0041,asvspoof2019_la,none,clean,eval,0.9948264956474304
